CompoundID,InChIKey,SMILES,logS,logP,MW
C5371,WBBHOISPYYYBTC-SJFRDBBCSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cccc2)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cccc2)O,-3.115062656,6.633,686.86
C5506,FKSJEYYFXJIKAK-UHFFFAOYSA-N,c1ccc(cc1)CCNCc1ccc2c(n1)cccc2.Cl.Cl,-3.035438806,5.562,335.271
C5717,FTTMRGDSJHOGEJ-MELYUZJYSA-N,N[C@@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-2.902717353,5.1144,259.774
C5718,FTTMRGDSJHOGEJ-OALZAMAHSA-N,N[C@@H]1CC[C@@H](c2c1cccc2)c1ccccc1.Cl,-2.902717353,5.1144,259.774
C5927,NYGZLYXAPMMJTE-ANVLNOONSA-M,[O-]S(=O)(=O)c1cccc(c1)/N=N/c1ccc(cc1)Nc1ccccc1.[Na+],-2.765380673,5.9035,375.377
C6036,DERZBLKQOCDDDZ-JLHYYAGUSA-N,c1ccc(cc1)/C=C/CN1CCN(CC1)C(c1ccccc1)c1ccccc1,-2.691404501,4.9828,368.514
C6326,MMLWJCIXKYNCNI-UHFFFAOYSA-N,Oc1ccc(cc1O)CCNCC1CCc2c(N1)cccc2.Br.Br,-2.519941242,5.1019,460.203
C6514,TWFQJFPTTMIETC-UHFFFAOYSA-N,CCCCCCCCCCCCN.Cl,-2.398700351,5.3683,221.81
C7008,DNKCFBJMFIUNRS-UHFFFAOYSA-N,OS(=O)(=O)O.CNC(Cc1ccccc1)(C)C.CNC(Cc1ccccc1)(C)C,-2.083911956,5.664,424.597
C7077,CYQFCXCEBYINGO-IAGOWNOFSA-N,CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C,-2.050419794,5.7358,314.462
C7571,GBKONKCASNNUQD-ATVRCVQASA-N,OS(=O)(=O)c1ccc2c(c1)cccc2.CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.O,-1.691907515,7.3785,565.72
C8260,OJVABJMSSDUECT-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-].COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1.COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1,-1.123879876,5.9354,768.785
C8837,FJQXCDYVZAHXNS-UHFFFAOYSA-N,CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-0.459783139,5.094,345.906
C9054,JIVSXRLRGOICGA-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cccc2)C.Cl,-0.108401287,5.108,320.88
C9081,WFENCVFYUBXRSH-UHFFFAOYSA-N,[O-]C(=O)C.CCCCCCCCCCCC[n+]1c(C)cc(c2c1cccc2)N,-0.064795137,5.2762,386.571
