CompoundID,InChIKey,SMILES,logS,logP,MW
C2187,LSVAHJRFSZHOBF-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(c1ccccc1)CCN1CCN(CC1)c1ncccn1,-6.51750281,5.0262,434.575
C2188,BYTVUZSLDOOEOJ-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(c1ccccc1)CCN1CCN(CC1)c1cnccn1,-6.51750281,5.0262,434.575
C2189,DRQHMYYWGQFHOV-UHFFFAOYSA-N,CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCCC1)C,-6.516413859,5.4334,364.524
C2190,NOAOISNWUKHGKB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-6.510963425,7.4551,395.664
C109,QORAVNMWUNPXAO-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)c1ccc(cc1Cl)Cl,-6.5100002,5.9672,291.988
C110,JWBOIMRXGHLCPP-CYBMUJFWSA-N,ClC([C@@H](c1ccccc1Cl)c1ccc(cc1)Cl)Cl,-6.5100002,5.929,320.041
C2191,OLGVYMCHLGYBAQ-UHFFFAOYSA-N,CC(=CCN(CC=C(C)C)CCC(c1cccc2c1cccc2)C(=O)N)C,-6.508658394,5.7335,364.524
C2193,KJTKQMGARPGBEV-UHFFFAOYSA-N,Clc1ccccc1CCNC1CCC(CC1)NCCc1ccccc1Cl.CC(=O)O.CC(=O)O,-6.507434937,6.2326,511.481
C2194,JWBOIMRXGHLCPP-UHFFFAOYSA-N,ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl,-6.50519612,5.929,320.041
C2195,XCPGHVQEEXUHNC-UHFFFAOYSA-N,COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C,-6.502883221,5.7385,393.459
C111,NEKOXWSIMFDGMA-UHFFFAOYSA-N,CCCN(c1c(cc(cc1[N+](=O)[O-])C(C)C)[N+](=O)[O-])CCC,-6.4899998,5.2992,309.361
C2198,XURCMZMFZXXQDJ-UKNJCJGYSA-N,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12)C(=O)C,-6.488247037,5.5795,414.578
C2201,NHLUVTZJQOJKCC-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCN(C)C,-6.482173198,6.0293,269.509
C2202,QIFHNTOKFMLIEO-UHFFFAOYSA-N,OCCN1CCN(CC1)CCC=C1c2cc(Cl)ccc2Sc2c1cc(Cl)cc2.Cl.Cl,-6.475690839,6.3695,508.332
C2203,COUZOQKUCIBMSF-UHFFFAOYSA-N,Clc1ccccc1CNCC1CCC(CC1)CNC1CCCCC1.Cl.Cl,-6.472895446,7.5441,421.875
C2204,POAXZLNEIRHMQK-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1OC)OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051
C2205,FPKXTKCPROWUMS-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cc(OC)ccc1OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051
C2206,WZUMCRQKXQMYEY-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1ccc(c(c1Cl)Cl)Cl)C,-6.471659417,5.7637,414.753
C2207,IJLARBWXSSXHNL-UHFFFAOYSA-N,COc1cc2CCN(C(c2cc1OC)CCc1cc(Cl)c(cc1Cl)Cl)C,-6.471659417,5.7637,414.753
C2208,VXJXLPVDCAXFRR-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1,-6.471240042,5.0006,470.581
C112,ALDJIKXAHSDLLB-UHFFFAOYSA-N,Clc1ccc(c(c1)c1cccc(c1Cl)Cl)Cl,-6.4699998,5.9672,291.988
C2210,FEUBUXUFKHXRKO-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1nccc2)OCCOCCN1CCCCC1.Cl,-6.466267359,5.1283,435.967
C2211,ITYHHDFUDHMOMP-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1cccc(c1)C(F)(F)F.Cl,-6.46620561,7.0744,473.931
C2212,NAVVOYFFGOHKJL-UHFFFAOYSA-N,C1CCN(CC1)c1nc(c(o1)c1ccccc1)c1ccccc1,-6.45812881,5.0639,304.386
C2213,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,c1ccc(cc1)c1ccc(cc1)C(n1ccnc1)c1ccccc1,-6.452507579,5.1878,310.392
C2215,QTRALMGDQMIVFF-UHFFFAOYSA-N,CCOCCN(C(=O)C(Cl)Cl)Cc1ccc(cc1)Oc1ccc(cc1)[N+](=O)[O-],-6.448866965,5.0791,427.278
C2217,FOQGDCBIMVXYSR-UHFFFAOYSA-N,CCN(CCOC(=O)N1c2ccccc2Sc2c1cccc2)CC.Cl,-6.435527009,5.6347,378.916
C2218,PFKRTWCFCOUBHS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCN(C)C.Cl,-6.433879049,7.6115,334.023
C2219,QTKBGOFNZQTOTA-UHFFFAOYSA-N,CN(CCCC1c2ccccc2Sc2c1cc(Cl)cc2)C.Br,-6.430479266,6.2364,398.788
C2225,ZDJJYFKGWFWSON-UHFFFAOYSA-N,CNc1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-6.410898088,5.1409,463.617
C2230,LAOOXBLMIJHMFO-UHFFFAOYSA-N,CCN(CCNc1ccc(c2c1c(=O)c1c(s2)cccc1)C)CC.Cl,-6.401925074,5.3518,376.943
C2232,LCRXWIKBUJLRRR-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1cc(Cl)cc(c1OC)Cl)C,-6.398294704,5.1189,410.334
C2234,MCWAFEJHLHEFOD-UHFFFAOYSA-N,CN(CC(CC1c2ccccc2CCc2c1cccc2)C)C.Cl,-6.394546458,5.3069,329.907
C2235,DEVDLFIOPPCXAW-UHFFFAOYSA-N,Cc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1C.Cl.Cl,-6.3912901,7.375,423.462
C2236,KCCCWBMAYXETHM-UHFFFAOYSA-N,Cc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)C.Cl.Cl,-6.3912901,7.375,423.462
C2237,RFIXURDMUINBMD-UHFFFAOYSA-N,CC(NC(C(c1cc(I)c(c(c1)I)O)O)C)CCc1ccccc1,-6.378267106,5.0251,551.2
C2238,SHGAZHPCJJPHSC-XFYACQKRSA-N,C/C(=C\C=C\C(=C/C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,-6.377390085,5.6026,300.435
C2240,SHGAZHPCJJPHSC-YCNIQYBTSA-N,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,-6.376357279,5.6026,300.435
C2243,IMTAXJFNNPTBMW-UHFFFAOYSA-N,Brc1ccc2c(c1)c(=O)n(c(n2)C)CCCNC1CCCCC1.Cl,-6.369836164,4.9727,414.768
C114,ZDYJWDIWLRZXDB-UHFFFAOYSA-N,Clc1ccc(cc1)C(=C(Cl)Cl)c1ccccc1Cl,-6.3600001,6.1879,318.025
C2244,AMHPDAAVNPTIAH-UHFFFAOYSA-N,CCN(CCSCCOC(=O)N1c2ccccc2Sc2c1nccc2)CC.Cl,-6.353434844,5.7629,440.022
C116,REIUXOLGHVXAEO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCO,-6.3499999,5.0699,228.414
C2246,DEGBQQPZHARPFX-UHFFFAOYSA-N,CNC(CC12CC3(C)CC(C2c2ccccc2)CC(C1)(C3)C)C.Cl,-6.348418465,6.5676,347.965
C2247,NKANXQFJJICGDU-QPLCGJKRSA-N,CC/C(=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C)/c1ccccc1,-6.348311865,5.9961,371.515
C2248,BVWRBIHNYFOGFB-UHFFFAOYSA-N,C1CCC(CC1)NCC1Cc2c(C1)c1Cc2cc1CNC1CCCCC1.Cl.Cl,-6.345579953,7.036,425.478
C2249,HVZBLYFIPJDENZ-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1ccc(cc1)C1CCCCC1,-6.342816038,5.0935,343.503
C2252,GTKDEBRRAOOCCY-UHFFFAOYSA-N,ClCCN(C(=O)NC1CCCCCCCCCCC1)N=O,-6.334620474,4.9824,317.855
C2255,HBFZMCOXWWZMGL-UHFFFAOYSA-N,CCCCCOc1ccc2c(c1)[nH]c1c2ccnc1C.Cl,-6.331752251,5.3955,304.814
C2257,FRTVWNBCUKELQF-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(C(CN1CCC(CC1)c1ccccc1)C)Cc1ccccc1.CCC(=O)N(C(CN1CCC(CC1)c1ccccc1)C)Cc1ccccc1,-6.329005691,8.418,819.082
C2258,AJCAAYFLWRSTJO-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(CC(N1CCC(CC1)c1ccccc1)C)Cc1ccccc1.CCC(=O)N(CC(N1CCC(CC1)c1ccccc1)C)Cc1ccccc1,-6.329005691,8.418,819.082
C2259,VRHXTJPSLYPTOW-YAKHFBBESA-N,Clc1ccc2c(c1)/C(=C/CCCN1CCNCC1)/c1c(S2)cccc1.Cl,-6.324460518,5.9904,407.4
C2260,WDQPAMHFFCXSNU-BGABXYSRSA-N,Clc1ccc(cc1)Nc1cc2nc3ccccc3n(c2c/c/1=N\C(C)C)c1ccc(cc1)Cl,-6.322660785,7.6112,473.396
C118,FRCCEHPWNOQAEU-BRXBUPTESA-N,Cl[C@H]1C=C[C@H]2[C@@H]1[C@]1(Cl)C(=C([C@]2(C1(Cl)Cl)Cl)Cl)Cl,-6.3200002,5.2415,373.318
C2261,XKZLLDQKULUMEB-UHFFFAOYSA-N,O=C(C1CCC(CC1)C(=O)NCc1ccccc1Cl)NCc1ccccc1Cl.Cl.Cl,-6.3192843,7.1182,492.266
C2263,OHEKTOKJOFXXFV-UHFFFAOYSA-N,CNC(CC12CC3CC(C1)CC(C2C1CCCCC1)C3)C.Cl,-6.317271318,6.2001,325.96
C2266,YNIVVSNZEPMJMD-UHFFFAOYSA-N,c1ccc(cc1)CNCC1CCC(CC1)CSCc1ccccc1.Cl.Cl,-6.310027309,7.5109,412.459
C2267,AFYNWNWCDBFAJL-UHFFFAOYSA-N,Nc1cc2nc3cc(N)c(cc3c(c2cc1C)c1ccccc1)C,-6.305772823,5.9986,313.396
C2270,WLFCZUKGFJNFQY-UHFFFAOYSA-N,CS(=O)(=O)O.CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,-6.295560632,5.1058,470.048
C2271,WGOLRGXJPQEOEH-UHFFFAOYSA-N,CNCC1CCC2(C1)c1ccccc1C=Cc1c2cccc1.Cl,-6.29294962,5.6689,325.875
C122,LVROLHVSYNLFBE-UHFFFAOYSA-N,Clc1ccc(c(c1c1ccccc1)Cl)Cl,-6.29,5.3138,257.543
C123,RIMXLXBUOQMDHV-UHFFFAOYSA-N,Clc1cc(ccc1Cl)c1ccccc1Cl,-6.29,5.3138,257.543
C124,RLLPVAHGXHCWKJ-MJGOQNOKSA-N,ClC(=C[C@@H]1[C@H](C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)Cl,-6.29,6.1133,391.288
C2276,GFUKPDBFDRKRRO-YXLFCKQPSA-N,c1cc(/C=C/c2ccccc2)nc(c1)/C=C/c1ccccc1,-6.276268726,5.4224,283.366
C125,VGVIKVCCUATMNG-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1c1ccccc1)Cl,-6.27,5.3138,257.543
C2283,JLZIDTSPQVEYJQ-UHFFFAOYSA-N,SCCNCCCCCCCCCCOc1ccc(cn1)Br.Cl,-6.26190481,6.056,425.855
C2286,HGHUDOBKZDREKS-UHFFFAOYSA-N,CCC1(CC)OC(c2c1cccc2)(CCCN(C)C)c1ccccc1C.Cl,-6.260443168,6.4279,387.986
C126,ZMHWQAHZKUPENF-UHFFFAOYSA-N,Clc1ccc(cc1)c1cccc(c1Cl)Cl,-6.2600002,5.3138,257.543
C2287,JCDADBBKUHSPFI-UHFFFAOYSA-N,COC1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,-6.259840376,4.9957,396.546
C2290,SZLXDDJXOGZPON-RZWQWLLSSA-N,CSc1ccc(cc1)C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-6.252960633,5.7953,444.029
C127,VAHKBZSAUKPEOV-UHFFFAOYSA-N,Clc1ccc(cc1)c1cc(Cl)ccc1Cl,-6.25,5.3138,257.543
C128,WWJZWCUNLNYYAU-UHFFFAOYSA-N,COP(=S)(Oc1ccc(cc1)Sc1ccc(cc1)OP(=S)(OC)OC)OC,-6.2399998,6.9312,466.469
C2292,QAQQSUVDOHQMHB-UHFFFAOYSA-N,CCCCCCOc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-6.233857081,5.0049,361.518
C2293,QXMJKFZFEVGIQU-UHFFFAOYSA-N,CN(c1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)N(C)C)C.Cl.Cl.Cl.Cl,-6.231991559,8.4942,554.466
C2294,ZIIRLGTXQOPAQY-LIXABZRUSA-N,COc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)OC)CCCC2.Cl,-6.230056419,5.7448,428.007
C2295,KBPCUJVKCFELBB-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCCCCN1CCSC1.Cl,-6.229139405,5.8651,472.879
C2296,LNVQBBHYPGFSMX-UHFFFAOYSA-N,c1ccc(cc1)Nc1c2ccccc2nc2c1cccc2,-6.225076385,5.2046,270.328
C2297,OSQHGAXCVAYZPZ-UHFFFAOYSA-K,[O-]C(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F.[O-]C(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F.[O-]C(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F.[Al+3],-6.224019802,8.6565,867.647
C2298,RXTQHQMDNHGEEW-UHFFFAOYSA-N,Brc1ccc(nc1)OCCNCCSSCCNCCOc1ccc(cn1)Br.Cl.Cl,-6.218568853,6.4058,625.269
C2299,ZYFPOJDYNPQXHJ-ZPMIJRNTSA-N,[O-][N+](=O)c1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cccc1)CCCC2.Cl,-6.217965886,6.159,412.952
C2300,AXTGDCSMTYGJND-UHFFFAOYSA-N,CCCCCCCCCCCCN1CCCCCC1=O,-6.217729346,5.2478,281.477
C2301,KTFMYEBLIXUAHY-HDPAMLMOSA-N,CC/C(=N\C(=O)C)/C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-6.212922206,5.5124,386.958
C2302,XQCPFIQSRCZCMP-HDPAMLMOSA-N,CC/C(=N\C(=O)C)/C(c1ccccc1)(c1ccccc1)C(CN(C)C)C.Cl,-6.212922206,5.3699,386.958
C129,BZTYNSQSZHARAZ-UHFFFAOYSA-N,Clc1ccc(cc1)c1ccc(cc1Cl)Cl,-6.21,5.3138,257.543
C2304,XCXKZBWAKKPFCJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)C,-6.204899204,5.6666,240.425
C2305,JPPQVFOALJMRFH-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCCCCN1CSCC1.Cl.Cl,-6.202108649,7.4961,445.941
C2306,ZDLVTABGUOVWRV-UHFFFAOYSA-N,Clc1ccc(nc1)OCCCNCCSSCCNCCCOc1ccc(cn1)Cl.Cl.Cl,-6.201363277,6.9678,564.42
C130,KIVUHCNVDWYUNP-UHFFFAOYSA-N,Nc1cc2c(c3c1cccc3)ccc1c2cccc1,-6.1999998,5.3096,243.303
C2307,FVJXQULTXSAVRF-UHFFFAOYSA-N,Clc1cnc2c(c1)N(C(=O)SCCN(C(C)C)C(C)C)c1c(S2)cccc1.Cl,-6.19443382,7.1767,458.468
C2308,PYTDDYLZYYKESK-UHFFFAOYSA-N,CCCCCCCCCCSCCCCCN1CSCC1.Cl,-6.193029049,6.7768,368.084
C2309,YNAKDCXETKZUAM-UHFFFAOYSA-N,CCCCCCCCCSCCCCCCN1CCSC1.Cl,-6.193029049,6.7768,368.084
C2310,IOVDQEIIMOZNNA-MHKBYHAFSA-N,OCCN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2c1cc(cc2)C(F)(F)F.Cl.Cl,-6.192164539,6.0815,507.439
C2314,RLCFKYRNUBRPIK-UHFFFAOYSA-N,CN1CCCC(C1)CN1c2ccccc2Sc2c1cccc2.Cl,-6.188043051,5.436,346.917
C2315,FFWNQTREFJXEEJ-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1)OC)CCN(CC)CC.Cl,-6.187474971,5.4299,465.025
C2316,MCZDSVGBUYVFMC-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN(CC)CC.Cl,-6.187474971,5.4299,465.025
C2317,HRQSJRDRVTZESR-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccccc1OC)CCN(CC)CC.Cl,-6.187474971,5.4299,465.025
C2318,RSCFQUYOMSFUAW-UHFFFAOYSA-N,CC(N(CC(=O)c1ccc(cc1)Cl)C)CC12CC3CC(C2)CC(C1)C3.Cl,-6.183155915,6.2515,396.394
C2320,IHTNSEAIRWVJJI-UHFFFAOYSA-N,CCCCC(Oc1ccc(cc1)C(=O)OCCCN1CCCCC1C)C,-6.172533262,5.0033,361.518
C2323,NOTIQUSPUUHHEH-UXOVVSIBSA-N,CCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)C[C@@H](C)C(=O)C2,-6.167430567,5.166,360.53
C2326,CEUUNELRXHVARR-UHFFFAOYSA-N,C1CCC(CC1)CNC1CCC(CC1)NCC1CCCCC1.CC(=O)O.CC(=O)O,-6.155847342,5.601,426.633
C2327,OEPQVKRTPFTHNA-UHFFFAOYSA-N,Oc1c(CN2CCCCC2)cc(cc1CN1CCCCC1)C(c1ccccc1)(C)C.Br.Br,-6.146157062,7.4819,568.427
C132,MTLMVEWEYZFYTH-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1)Cl)c1ccccc1,-6.1399999,5.3138,257.543
C133,IHIDFKLAWYPTKB-UHFFFAOYSA-N,Clc1cccc(c1c1ccc(cc1)Cl)Cl,-6.1399999,5.3138,257.543
C134,KCXZNSGUUQJJTR-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.1399999,5.1608,334.45
C2336,TZZYWZRIMDHLAL-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCCCCCCCN1CSCC1.Cl,-6.13483519,6.0899,437.866
C2337,KXGYVTYDPUHCRZ-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cc(OC)c(c(c1)OC)OC)CCN(CC)CC.Cl,-6.133640661,5.4471,525.077
C2339,VCTHNOIYJIXQLV-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccccc1)N1CCN(CC1)Cc1cccc(c1)C.Cl.Cl,-6.124817978,7.0354,463.87
C2343,MXLCXWPNZGESLV-UHFFFAOYSA-N,CN(Cc1ccccc1)CCC(c1cccc2c1cccc2)(C(=O)N)C(C)C,-6.120165975,5.4413,374.518
C135,PTFJIKYUEPWBMS-UHFFFAOYSA-N,CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,-6.1199999,4.9706,333.263
C2347,MPEKZXIZMHBUPD-UHFFFAOYSA-N,CCN(CCC(c1cccc2c1cccc2)(C(=O)N)CC=C(C)C)CC,-6.106277143,5.3514,352.513
C2350,YXUJYFMPMLQKNJ-UHFFFAOYSA-N,C1CCC(CC1)NCC1CCC(CC1)CNC1CCCCC1.Cl.Cl,-6.104942883,7.0232,379.451
C2351,VLFMJVSCBCADEJ-UHFFFAOYSA-N,N(CC1CCCC1)CC1CCC(CC1)CNCC1CCCC1.Cl.Cl,-6.104942883,6.7382,379.451
C2352,UFWWXJRCWHOHOQ-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1ccc(cc1)OC1CCCCC1.Cl,-6.103505485,5.5593,395.963
C2354,IYBPCWPWORICBI-UHFFFAOYSA-N,CN(CCC(=O)Nc1ccc(cc1Sc1ccc(cc1)Cl)Cl)C,-6.102001148,5.1078,369.309
C2360,UQYAKSUWIJOUJG-UHFFFAOYSA-N,CNC1CCC2(C=C1)c1ccccc1C=Cc1c2cccc1.Cl,-6.093722182,5.5874,323.859
C2361,VVQAGLMWVDPLLF-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl.Cl,-6.092375105,6.4262,642.01
C2362,FIGNDHCQIMVMAZ-UHFFFAOYSA-N,CCCCCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-6.092087818,6.2245,381.98
C2363,QBISHGLLUNDCHP-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)CCN1CCOCC1)OC(=O)c1ccc(cc1)N.Cl,-6.091513465,6.2339,495.053
C136,NYQDCVLCJXRDSK-UHFFFAOYSA-N,COP(=S)(Oc1cc(Cl)c(cc1Cl)Br)OC,-6.0900002,5.3026,365.996
C2364,BXCRLBBIZJSWNS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCCO,-6.089541043,5.0032,300.477
C2365,GJNMJOHYRWHJQB-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccccc1)N1CCN(CC1)Cc1cccc(c1)C.Cl,-6.089268473,6.2334,427.409
C2368,JWRCUYLINWYGMN-UHFFFAOYSA-N,C1CC(CCC1CNC1CC2CC1CC2)CNC1CC2CC1CC2.Cl.Cl,-6.085989724,6.735,403.472
C2370,YWKRLOSRDGPEJR-KIUKIJHYSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-6.077111571,5.99,352.321
C2371,SMANXXCATUTDDT-QPJJXVBHSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)C/C=C/c1ccccc1,-6.076980493,5.261,404.495
C2372,OMPPEMJDJUYBCE-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN1CCCC1.Cl,-6.076763345,5.1218,463.009
C2373,DHXFICREWVJWEG-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccccc1OC)CCN1CCCC1.Cl,-6.076763345,5.1218,463.009
C2375,JMOLZNNXZPAGBH-UHFFFAOYSA-N,CCCCCCCCC(C(=O)O)CCCCCC,-6.075320059,5.4082,256.424
C2376,YAPSKXXWJVKWBA-UHFFFAOYSA-N,C1CCC(CC1)NCC1CCC(=CC1)CNC1CCCCC1.CC(=O)O.CC(=O)O,-6.069298022,5.5211,424.617
C2378,GBSIBTZJMPWWAV-UHFFFAOYSA-N,CN1CCC(CC1)(OC(=O)C(c1ccccc1)c1ccccc1)c1ccccc1.Cl,-6.061795344,5.7227,421.959
C2379,MGVXLAPXABNABN-UHFFFAOYSA-N,CCCN(CCOc1c(cc(cc1c1ccccc1)Br)C(=O)N)CCC,-6.059109035,5.4161,419.355
C2380,FHKYKCHMWGFEQE-UHFFFAOYSA-N,OCCOCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F.Cl.Cl,-6.059051505,5.8695,554.496
C2384,QEORVDCGZONWCJ-QURGRASLSA-N,N#CCCN(c1ccc(cc1)/N=N/c1ccc(cc1C#N)[N+](=O)[O-])CC,-6.053485045,5.14506,348.359
C2386,OCJYIGYOJCODJL-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccccc1)N1CCN(CC1)Cc1cccc(c1)C,-6.05092207,5.4314,390.948
C2387,FBSMERQALIEGJT-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-6.049561626,5.7614,355.325
C2392,JKESDNYEZGICTN-UHFFFAOYSA-N,N#CC(c1cccc2c1cccc2)(CC=C(C)C)CCN1CCCC1.Cl,-6.035487432,6.18328,368.943
C2393,WWOFPCHIWHXPBF-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccccc1C.COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccccc1C.Cl.Cl.O,-6.034186756,12.6637,857.935
C2394,AQSRVUPXTRIBEU-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)C.COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)C.Cl.Cl.O,-6.034186756,12.6637,857.935
C2395,YXTRQSJMIXMKRY-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(c(c1)OC)OC)CCN(CC)CC.Cl,-6.031897383,5.4385,495.051
C139,XQUXKZZNEFRCAW-SFHVURJKSA-N,N#C[C@@H](c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)(C)C,-6.0300002,5.26898,349.423
C2397,WSPOMRSOLSGNFJ-VGOFMYFVSA-N,CN(CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2)C,-6.029671254,5.188,315.86
C140,DCMURXAZTZQAFB-UHFFFAOYSA-N,Clc1ccc(c(c1)c1ccccc1Cl)Cl,-6.02,5.3138,257.543
C2401,KBOBGSLTWZFGEJ-KSBRXOFISA-N,Fc1ccc2c(c1)N(C(=O)SCCN(C(C)C)C(C)C)c1c(S2)cccn1.Fc1ccc2c(c1)N(C(=O)SCCN(C(C)C)C(C)C)c1c(S2)cccn1.OC(=O)/C=C\C(=O)O,-6.018259001,11.4326,927.177
C142,ONNCPBRWFSKDMQ-UHFFFAOYSA-N,Clc1ccc(c(c1)c1cccc(c1)Cl)Cl,-6.0100002,5.3138,257.543
C144,FSNFYCPCXFQJSI-AREMUKBSSA-N,Cc1ccc(cc1)O[P@@](=O)(Oc1ccccc1C)Oc1cccc(c1)C,-6.0100002,6.2567,368.363
C2409,HOCKJJPTFSEXEJ-UHFFFAOYSA-N,CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCC1)C,-5.995692207,5.0433,350.497
C2415,NDCVPWSONNZYKP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-5.988360992,7.065,381.637
C2416,DOQPXTMNIUCOSY-UHFFFAOYSA-N,COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C.Cl,-5.98613456,5.89508,491.063
C2419,IEISBKIVLDXSMZ-UHFFFAOYSA-N,CN1CCC(C1)CN1c2ccccc2Sc2c1cccc2.Cl,-5.980721518,5.0459,332.891
C2422,BGXJPPYIDPNUQX-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCC(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)C(CN1CCC(CC1)c1ccccc1)C,-5.975995472,8.4268,791.029
C2423,LWSXRFQDNPVXIU-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)CC(N1CCC(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)CC(N1CCC(CC1)c1ccccc1)C,-5.975995472,8.4268,791.029
