CompoundID,InChIKey,SMILES,logS,logP,MW
C172,WCMMILVIRZAPLE-UHFFFAOYSA-M,O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,-5.5900002,5.9271,385.163
C2651,QQWVCTZTGVJUCK-UHFFFAOYSA-N,CCCCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-5.572803163,5.8344,367.953
C175,RIZMRRKBZQXFOY-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,6.3065,384.476
C176,SMDHCQAYESWHAE-UHFFFAOYSA-N,CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,-5.5300002,5.1946,335.279
C2686,PWNAWGHHNQQCAK-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CCNC(C)(C)C.Cl,-5.518413418,5.852,362.917
C2687,DQPNQXUUCWOWCK-UHFFFAOYSA-N,CCOC(C(=O)N(CCN(CCc1ccccc1)C)C)(c1ccccc1)c1ccccc1.Cl,-5.517075023,5.4016,467.043
C2694,HHJOQUFREITNNC-UHFFFAOYSA-N,COc1ccc(cc1)CN1CCc2c(C1)cccc2NC(=O)c1cc(OC)c(c(c1)OC)OC.Cl,-5.510583306,5.3445,498.998
C2702,CCDDAZAJRNNGBK-UHFFFAOYSA-N,COc1c(CNCC2CCC(CC2)CNCc2cccc(c2OC)OC)cccc1OC.Cl.Cl,-5.502727126,6.7926,515.513
C2715,KGWDUNBJIMUFAP-KVVVOXFISA-N,CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO,-5.486774458,5.7462,343.544
C2724,YRKLNGSPBGWYKJ-TYMHPWAKSA-N,CCC(=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC.Br,-5.471410518,6.093,420.426
C2727,KUDPDOZAPFSKPG-UHFFFAOYSA-N,CCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-5.465013216,6.6749,367.611
C2731,BFCDFTHTSVTWOG-YLJYHZDGSA-N,CCCCCCCCN[C@@H]([C@H](c1ccc(cc1)SC(C)C)O)C,-5.460172849,5.95,337.563
C183,XITQUSLLOSKDTB-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)Oc1ccc(cc1)[N+](=O)[O-],-5.46,5.2171,284.095
C2744,LTCPODHLAKFBTK-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.446606551,6.6622,419.475
C2748,QPMDKXBBAVQDCB-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,-5.445548461,5.3683,638.841
C2754,DDRGWEZDDZXEBZ-UHFFFAOYSA-N,CNCCCC12CC3CC(C1)CC(C2c1ccccc1)C3.Cl,-5.436851443,5.789,319.912
C2769,XVDWCNBDFUXCCB-UHFFFAOYSA-N,CNCCCC1(CC(c2c1cccc2)(C)C)c1ccccc1.Cl,-5.41118813,5.8465,329.907
C2787,AZLQWGYNKLHVJM-UHFFFAOYSA-N,Brc1cnc(c(c1)Br)OCCCCCCN1CSCC1.Cl,-5.382340555,5.292,460.655
C2788,ZTISJNYJBMXWHV-AQFVONAPSA-N,O=C1CC2C(C1(CC2)CS(=O)(=O)O)(C)C.Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCOc1ccccc1,-5.380369386,7.208,609.816
C189,BXNANOICGRISHX-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,-5.3800001,5.0817,362.766
C190,SJNIEBAPMPLYAB-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)c(C)c(c(=O)o2)Cl)OCC,-5.3800001,5.0817,362.766
C2792,DREPSSCSPHCHTF-UHFFFAOYSA-N,CNC(CC12CC3CC(C2c2ccccc2)CC(C1)C3)C.Cl,-5.374703537,5.7874,319.912
C2798,AJADKUBPAXMBLU-AQFVONAPSA-N,Cc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.354356219,5.7416,397.981
C2800,ZILPIBYANAFGMS-UHFFFAOYSA-N,CCC(N(C(CC)C)CC(c1cccn1Cc1ccccc1Cl)O)C,-5.350858699,5.1222,362.937
C2802,YVBOFDGPWVOQBW-UHFFFAOYSA-N,O=C(c1ccccc1)NC(c1ccccc1)CCN1CCCCC1.Cl,-5.345470544,5.1645,358.905
C2805,BMRIMRMSWCLJIU-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccc(cc1)[N+](=O)[O-].Cl,-5.344612029,5.8646,428.952
C2810,HQKZCEXAHDXKGB-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CNC(C)(C)C.Cl,-5.338567307,5.4619,348.89
C2833,QDEJGEWHMAYDSI-UHFFFAOYSA-N,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])O.CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1)OC)CCN(C)C,-5.304925983,6.5341,629.615
C2834,VMPGAQLGAMYZMS-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCCCCCCCNCCSS(=O)(=O)O,-5.304236198,5.941,469.457
C2836,UEECHQPWQHYEDE-UHFFFAOYSA-N,CC(COCC(N1CCCC1)CN(c1ccccc1)Cc1ccccc1)C.Cl.O,-5.300022335,5.5058,421.016
C2839,VULLGYXKPUCSEU-UHFFFAOYSA-N,CNC(CC12CC3(C)CC(C1)(C)CC(C2Cl)(C3)C)C.Cl,-5.29878802,5.7813,320.341
C2840,YIYGVJMEXPKRPL-UHFFFAOYSA-N,NC(=N)CCCCCCCCCCCC(=N)N.Cl.Cl,-5.294578518,6.3535,313.31
C2847,OSGHSYGGTOXWEY-UHFFFAOYSA-N,CC(CCNCC1CCC(CC1)CNCCC(C)C)C.Cl.Cl,-5.29068515,6.45,355.43
C202,HCFSGRMEEXUOSS-JXEXPEPMSA-N,O=C1CC[C@]2(C(=C1)C(=C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)C(=O)C)C)C)C,-5.27,5.2797,340.499
C2882,HXZJRRMZYWUPDU-DMAAICPESA-N,O=C1C[C@@H]2C([C@]1(CC2)CS(=O)(=O)O)(C)C.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1,-5.253034588,6.8776,583.778
C2884,DHDVOXBKOXIIBW-UHFFFAOYSA-N,C=CCc1ccccc1OCC(CN1CCN(CC1)c1ccc(c(c1)C)C)O.Cl.Cl,-5.251693774,5.2007,453.445
C2899,SYFLVOYYHASAMF-UHFFFAOYSA-N,C1CCN(CC1)CCCC12CC3CC(C2)CC(C1)C3.Cl,-5.228573886,5.2088,297.906
C2902,BVGLIYRKPOITBQ-ANPZCEIESA-N,N(Cc1ccccc1)CCNCc1ccccc1.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C.O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-5.225428724,5.727,909.124
C2914,IESVGUSNDICIGM-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(c(c1)Cl)Cl)C,-5.206410084,4.9897,336.169
C2916,WQDLJCDVQLHYOK-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1cc(Cl)cc(c1)Cl)C,-5.206410084,4.9897,336.169
C2918,SBWLAHWQJBFTFW-UHFFFAOYSA-N,CN(CCCC1CC(c2c1cccc2)(C)c1ccccc1)C.Cl,-5.202427754,5.6237,329.907
C2919,RUKQAPJWMOAWKA-UHFFFAOYSA-N,CN(CCC12CC3CC(C2c2ccccc2)CC(C1)C3)C.Cl,-5.199685936,5.3502,319.912
C217,NFGXHKASABOEEW-UQHDCKCOSA-N,COC(CCC[C@H](C/C=C/C(=C/C(=O)OC(C)C)/C)C)(C)C,-5.1900001,5.062,310.471
C2930,IRBYNKOJMGCYPA-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCCN1CSCC1.Cl,-5.188789856,5.0849,444.825
C2934,NGZOZDKXUPYDFY-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)C(c1ccc(cc1)Cl)CN1CCCC1.Cl,-5.183749879,5.7956,384.727
C2937,UUFIZWJFMXMPSW-UHFFFAOYSA-N,CN(C(CC12CC3(C)CC(C2)(CC(C1)(C3)C)C)C)C.Cl,-5.180350373,5.5153,299.922
C2943,YNXOHEFIGBHBPG-UHFFFAOYSA-N,Brc1ccc(nc1)SCCCCCCCN1CCSC1.Cl.Cl,-5.171564712,6.4349,448.312
C2951,CGDSFZBQGDHARN-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(CC(N1CCC(CC1)(O)c1ccccc1)C)Cc1ccccc1.CCC(=O)N(CC(N1CCC(CC1)(O)c1ccccc1)C)Cc1ccccc1,-5.160602254,6.626,851.081
C2998,GGOYNTDJWDKZSC-UHFFFAOYSA-N,CC(N(C)C)CC12CC3(C)CC(C1)(C)CC(C2Cl)(C3)C.Cl,-5.109252645,5.7326,334.367
C3002,WRJIIPWMHJEZHX-UHFFFAOYSA-N,CCCCC(C(=O)Nc1c(C)cccc1C)N(CC)CC.Cl,-5.107886697,5.0175,326.905
C3014,AUILENMSDXFKBX-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCCCCCN1CCSC1.Cl,-5.095387713,5.3097,409.812
C228,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl,-5.0900002,5.8952,494.004
C3024,VYGQXRZAHIZHQV-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1cccc(c1)C(F)(F)F.Cl,-5.071729115,5.5309,445.878
C3027,WKBWEUKBTUIKJX-AQFVONAPSA-N,COc1cccc(c1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.070442981,5.4418,413.98
C3028,VSBQZCIWVWNXFK-AQFVONAPSA-N,COc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.070442981,5.4418,413.98
C3030,XIYZPVVABJHQTA-UHFFFAOYSA-N,C1CCC(C1)NCC1CCC(CC1)CNC1CCCC1.Cl.Cl,-5.070130556,6.243,351.398
C3043,PWGBOISWWGVGSX-JVFQMWRPSA-N,CCCCCCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.053209717,5.7708,363.964
C3050,ZUNJWRJEKCRIMZ-UHFFFAOYSA-N,Clc1cc2NC(CSCc3ccccc3)NS(=O)(=O)c2cc1S(=O)(=O)N,-5.044143618,5.2794,433.953
C3052,RHGQOMYDGHIKFH-GNOQXXQHSA-K,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCC/C=C\CCCCCCCC(=O)[O-].[Bi+3],-5.042437045,14.3214,1053.34
C3058,POBVODLJHWXYOA-UHFFFAOYSA-N,N(Cc1cccs1)CC1CCC(CC1)CNCc1cccs1.Cl.Cl,-5.034892862,6.8812,407.464
C3072,HCTBJOARGXIKTD-UHFFFAOYSA-N,O=C1NC(CC2(O1)CCN(CC2)CCCC(=O)c1ccc(cc1)F)c1ccccc1.Cl,-5.019828142,5.5631,446.942
C3075,IJLPAGBWPSGGDR-CNNNCVBWSA-N,COc1cc(CCN2CC[C@@]34[C@H]([C@H]2Cc2c4cc(cc2)O)CCCC3)cc(c1OC)OC.Cl,-5.015896948,5.459,474.032
C3084,SGTNSNPWRIOYBX-UHFFFAOYSA-N,COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,-5.007235261,5.09308,454.602
C3094,ZYTHLJLPPSSDIP-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCc1ccc(cc1)N)c1ccccc1.Cl.Cl,-4.999381771,5.5313,425.392
C3105,SGDJEEPRBXBRJK-BWLGBDCWSA-N,Fc1ccc(cc1)/C(=N\N=C(N)N)/c1ccc(cc1)C(F)(F)F.Cl,-4.985486673,5.0729,360.737
C3112,IEPPCSKVUNZEMU-UHFFFAOYSA-N,CC(N(C(=O)c1ccco1)c1ccccc1)CN1CCC(CC1)(O)c1ccccc1.Cl,-4.967713455,5.0384,440.962
C3113,SNZADUDEPOWBBM-UHFFFAOYSA-N,CC(NCCCC12CC3CC(C2)CC(C1)C3)(C)C.Cl,-4.964852446,5.564,285.896
C3120,GDGHUKIIRSLWAL-UHFFFAOYSA-N,CC(=O)OC(CN1CCN(CC1)c1ccc(cc1C)C)COc1ccccc1C(=O)C.Cl.Cl,-4.960359044,5.2456,497.454
C3127,FHYXHYXRWQFHHO-UHFFFAOYSA-N,CCCCCCCCCCCCCCNCCSS(=O)(=O)O,-4.945343307,6.2848,353.584
C3140,AFEAUYYSRPFHIA-UHFFFAOYSA-N,CCN(CCCC(Nc1c(C)cnc2c1ccc(c2)Cl)C)CC,-4.934789883,5.192,333.899
C3146,AZVASGSKQTWFCU-UHFFFAOYSA-N,CNCCCC1(CC(c2c1cccc2)C)c1ccccc1.Cl,-4.923187667,5.6724,315.88
C3152,NWEOHFSKEFZFOY-UHFFFAOYSA-N,CNCCC12CC3CC(C2c2ccccc2)CC(C1)C3.Cl,-4.918538928,5.3989,305.885
C3158,DTVDOFSPTLXDKL-CQSXPVNESA-N,COc1cc(CCN2CC[C@@]34[C@H]([C@H]2Cc2c4cc(cc2)O)CCCC3)ccc1OC.Cl,-4.914197433,5.4504,444.006
C3175,YIDJSSCLYWZDHK-UHFFFAOYSA-N,OC(=O)C(=O)O.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C.CCC(=O)N(c1ccccc1)C(CN1CCN(CC1)c1ccccc1)C,-4.890685047,6.442,793.005
C3179,UCDKONUHZNTQPY-UHFFFAOYSA-N,Brc1cc(CN(C2CCCCC2)C)c(c(c1)Br)N.Cl,-4.887169116,5.9415,412.591
C3188,LTWIBTYLSRDGHP-HCURTGQUSA-N,Clc1ccc(cc1)/C=N/N/C(=N/N=C/c1ccc(cc1)Cl)/N.Cl,-4.880558231,5.1589,370.664
C3202,CZJHALUOIGDGOP-UHFFFAOYSA-N,CNC(CC12CC3(C)CC(C2)(CC(C1)(C3)C)C)C.Cl,-4.869626835,5.564,285.896
C3207,WZOMEARVDFBWTD-JVFQMWRPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccs1.Cl,-4.86595003,5.4947,389.982
C3210,JMUDZEPANZIPCH-UHFFFAOYSA-N,COc1ccc(cc1)C(CC(=O)c1ccccc1)NCc1ccccc1.Cl,-4.861790344,5.992,381.895
C3214,VBJPLMJXXYLNKP-UHFFFAOYSA-N,CN(C(CC12CC3CC(C1)CC(C2)(C3)CC(N(C)C)C)C)C.Cl.Cl,-4.853247514,5.8574,379.451
C3216,QPBWWFZYFRFGSD-VXQMPNGUSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCCC(=O)c1ccccc1,-4.849278473,5.4417,403.556
C3228,CITLTOAOKDLBDU-UHFFFAOYSA-N,Clc1ccc(cc1)CNCC1CCN(CC1)Cc1ccccc1.Cl.Cl,-4.838341367,6.2746,401.801
C3233,GGHPAKFFUZUEKL-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-4.833880186,6.0253,344.486
C3236,PYVUMAGVCSQCBD-UHFFFAOYSA-N,CC(C1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N)c1ccccc1,-4.822341019,5.1497,401.888
C3244,YORNKOJOAYSWBP-UHFFFAOYSA-N,CC(NC(CC12CC3CC(C1)CC(C2Cl)C3)C)C.Cl,-4.813147357,5.3896,306.314
C3245,BPYKTIZUTYGOLE-IFADSCNNSA-N,C=CC1=C(C)/C(=C/c2[nH]c(c(c2C)CCC(=O)O)Cc2[nH]c(c(c2CCC(=O)O)C)/C=C/2\NC(=O)C(=C2C=C)C)/NC1=O,-4.812670507,5.1888,584.662
C274,XLNZEKHULJKQBA-UHFFFAOYSA-N,CCOP(=S)(SCSC(C)(C)C)OCC,-4.7600002,5.1569,288.431
C3286,MKMDMYXUXRAIMQ-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1cc(C)ccc1C(C)C.Cl.Cl,-4.752217708,5.2872,441.434
C3321,CRIORHLFFJUMFG-OCIYDRMTSA-N,CCCOc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Br,-4.707467429,5.0596,380.362
C3330,SXULDGPVPLBPKQ-UHFFFAOYSA-N,CC(N(C(C)C)C)CC12CC3CC(C2)CC(C1)C3.Cl,-4.695038327,5.1236,285.896
C3346,KYGOFVXOIQYJSF-UHFFFAOYSA-N,CCC1OC(c2c1cccc2)(CCCN(C)C)c1ccccc1.Cl,-4.684658344,5.5553,345.906
C3348,KUBIYDREAGSHMB-UHFFFAOYSA-N,CN(CCC1(CC(c2c1cccc2)C)c1ccccc1)C.Cl,-4.683951269,5.2336,315.88
C3350,HTAUUADKDLLMRU-UHFFFAOYSA-N,CCOP(=O)(N1CCCC1=O)Cc1ccc(cc1)c1nc2c(s1)cccc2,-4.681155576,5.2532,400.431
C3352,QOYHHIBFXOOADH-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,-4.677227244,5.6371,475.573
C3357,QMQBBUPJKANITL-MYXGOWFTSA-N,CCC(=O)O[C@](c1ccccc1)([C@@H](CN(C)C)C)Cc1ccccc1.Cl,-4.672025096,5.0775,375.932
C3392,TYYIOZHLPIBQCJ-UHFFFAOYSA-N,ClC(C(c1ccc(cc1)N)c1ccc(cc1)N)(Cl)Cl,-4.637035902,5.5155,315.625
C3413,ILTQGUCGNHVYOU-UHFFFAOYSA-N,CC=C(c1ccc(cc1)OCC(CN1CCN(CC1)c1ccccc1)O)C.Cl.Cl,-4.617574933,5.2786,439.418
C3416,YDULHULNQBBPCX-UHFFFAOYSA-N,Brc1ccc(nc1)SCCCCCCN1CSCC1.Cl,-4.614257945,5.2428,397.825
C3436,OJPWHUOVKVKBQB-UHFFFAOYSA-N,OS(=O)(=O)O.CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,-4.595817436,5.3116,417.951
C3445,PRYMXHIMDPCGRF-UHFFFAOYSA-N,OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-4.587161009,5.0141,490.874
C3461,IGJPXFSNRBWVEN-UHFFFAOYSA-N,OC(=O)C(=O)O.CNCC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl.CNCC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl,-4.573670815,9.2264,674.441
C3465,BYWIEEUABBZFEE-UHFFFAOYSA-N,CCN(CCOc1ccccc1C(=O)CCc1ccccc1)CC.Cl,-4.567817892,5.0247,361.906
C3467,FBCSVCRUGIQTDR-UHFFFAOYSA-L,[O-]S(=O)(=O)C(CC(S(=O)(=O)[O-])c1ccccc1)Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1.[Na+].[Na+],-4.566718716,5.2306,571.555
C3481,MYAPKIZEEJRDPD-UHFFFAOYSA-N,Brc1cnc(c(c1)Br)OCCCCCCNCCSS(=O)(=O)O,-4.552298698,5.1431,492.247
C3492,AFRMBEPXLCTCKZ-UHFFFAOYSA-N,CN(CC=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)C.Cl,-4.543229877,5.7887,342.691
C3507,JSDOMRGYHWMEOM-UHFFFAOYSA-N,CCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-4.533969878,5.0542,339.9
C3509,VHHCABARYUXCEG-LWBVMVAASA-N,CCCCCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-4.531160074,5.3807,349.938
C332,UBCKGWBNUIFUST-BJMVGYQFSA-N,Cl/C=C(\c1cc(Cl)c(cc1Cl)Cl)/OP(=O)(OC)OC,-4.52,5.6015,365.962
C3535,LYCOGTNKKCCKLN-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CN1CCN(CC1)c1cccc(c1)C(F)(F)F)O.Cl.Cl,-4.494863655,5.4669,509.389
C3537,MNMGNPZLUMHSKK-UHFFFAOYSA-N,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1.Br,-4.49404237,5.0551,402.368
C3540,NIKHXOYLHFLXFU-YGICXTQQSA-N,Oc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-4.491425774,5.1388,399.953
C3569,CRRLVLBCRZIHHS-LWBVMVAASA-N,CC(CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C.Cl,-4.468450337,5.2366,349.938
C3570,CRWAQORBUBHIDG-UHFFFAOYSA-N,CNCCCC1(CCc2c1cccc2)c1ccccc1.Cl,-4.466965466,5.1114,301.854
C341,XEFQLINVKFYRCS-UHFFFAOYSA-N,Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl,-4.46,5.1447,289.542
C3589,LDPUUCGOLVUXRV-UHFFFAOYSA-N,ClCCN(CCOc1ccc(cc1)OCCN(CCCl)CC)CC.Cl.Cl,-4.454812058,5.1696,450.271
C353,NXQDBZGWYSEGFL-UHFFFAOYSA-N,COP(=S)(SCC(=O)N(c1ccc(cc1)Cl)C(C)C)OC,-4.4299998,4.9825,367.852
C3613,MDCFFJPIOHVMNO-UHFFFAOYSA-N,CCCCCCCCCCCCCNCCSS(=O)(=O)O,-4.423697615,5.8947,339.557
C3620,BGCODIYHPONIJP-UHFFFAOYSA-N,CC(CC12CC3CC(C2)CC(C1)C3)NC(C)C.Cl,-4.417332724,5.1723,271.869
C3632,MAFFCSDANSLBTB-UHFFFAOYSA-N,CNCCC1(CC(c2c1cccc2)C)c1ccccc1.Cl,-4.404255729,5.2823,301.854
C3641,GNYKORXUSBCNSG-UHFFFAOYSA-N,COc1ccc(cc1)C(N1CCCCC1)CC(=O)c1ccccc1.Cl,-4.394806616,5.2351,359.89
C3673,BQDBKDMTIJBJLA-UHFFFAOYSA-N,NC(=O)C1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)C,-4.370873962,5.0642,445.598
C3677,LHNXUEAGNLUMMI-JVFQMWRPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1.Cl,-4.365953969,5.0262,373.916
C3678,LHNXUEAGNLUMMI-BHLCTJEESA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccco1.Cl,-4.365953969,5.0262,373.916
C3687,OJIIZIWOLTYOBS-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCCN1C.Cl,-4.359429222,5.1773,388.931
C3698,VBCPVIWPDJVHAN-UHFFFAOYSA-N,ClCCN(C(COc1ccccc1)C)Cc1ccccc1.Cl,-4.350003034,4.9969,340.287
C3721,MWXMWHAEFXOXRF-UHFFFAOYSA-N,CCC(=O)c1ccccc1OCC(CN1CCN(CC1)c1ccc(c(c1)C)C)O.Cl.Cl,-4.32133854,5.0649,469.444
C376,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,-4.3099999,5.1622,242.398
C3751,NOPNPWGOSOEBRI-YEUQMBKVSA-N,COc1cc(/C=C/C(CCN2CCN(CC2)c2ccccc2F)O)cc(c1OC)OC.Cl.Cl,-4.288644504,5.0448,503.434
C3752,JFKZWPHLKRLWGY-HPJBNNNXSA-N,COc1cc(/C=C/C(CCN2CCN(CC2)c2ccc(cc2)F)O)cc(c1OC)OC.Cl.Cl,-4.288644504,5.0448,503.434
C3760,QMQBBUPJKANITL-VNJAQMQMSA-N,CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.Cl,-4.280648857,5.0775,375.932
C3761,QXOWEHJVUGQSBP-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCN1CCN2C(C1)CCc1c2cccc1.Cl.Cl,-4.279749315,5.1424,411.34
C3765,HXVLBOCPXAUHQG-UHFFFAOYSA-N,CCN(CCCC(Nc1ccc(c2c1NCCC2)OC)C)CC.Cl,-4.274928401,4.9887,355.946
C3767,ROEBJVHPINPMKL-UHFFFAOYSA-N,CCN(Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC.Cl.Cl,-4.274301709,6.8562,428.783
C3782,WRXSODAXJSKMAW-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N,-4.261040335,5.6525,532.631
C3790,MDHISCUTYIDPBM-UHFFFAOYSA-N,CC(CNCC1CCC(CC1)CNCC(C)C)C.Cl.Cl,-4.257370903,5.6698,327.376
C3821,ORKBYCQJWQBPFG-WOMZHKBXSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(CC)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12.C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O,-4.230636542,7.4952,608.849
C3829,AOBYZQVXPIBGCZ-UHFFFAOYSA-N,CCN(C(C=C(c1cccs1)c1cccs1)C)CC.Cl,-4.2257452,5.7736,327.936
C3850,QIKOQLHSUDUZIY-UHFFFAOYSA-N,O=C(Cc1ccc(cc1)F)CCN1CCN2C(C1)CCc1c2cccc1.Cl.Cl,-4.207161899,5.0713,425.367
C400,RRNIZKPFKNDSRS-UHFFFAOYSA-N,CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,-4.1999998,5.8949,397.513
C3870,YIMVBDBJPQQKNE-UHFFFAOYSA-N,CC(NCC1CCC(CC1)CNC(C)(C)C)(C)C.Cl.Cl,-4.192830183,5.9548,327.376
C404,XEOXEBNPBKUGJH-OCAPTIKFSA-N,O=CN[C@H](C(Cl)(Cl)Cl)n1ccn(cc1)[C@H](C(Cl)(Cl)Cl)NC=O,-4.1900001,5.135,430.93
C3885,PVIYWTLLWCNTQD-UHFFFAOYSA-N,C1CCC(OC1)CNCC1CCC(CC1)CNCC1CCCCO1.Cl.Cl,-4.184566898,5.496,411.45
C3916,ZIROSOHFLOYBBU-UHFFFAOYSA-N,Clc1ccc2c(c1)nccc2Nc1ccc(c(c1)CN1CCCC1)O.Cl.Cl,-4.164806951,6.5481,426.767
C3922,CKURLAXVGVRCEI-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CCC)C1CCCCC1.Cl,-4.158804604,5.2846,345.948
C3933,HWURPQUPKQFGJI-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)OCCCCCOc1ccc(cc1)C(=N)N.Cl.Cl,-4.150927725,6.0869,413.341
